file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
06bf038e-5a44-4a82-b44b-04a94b4a63cd	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Princess Margaret Hospital (Canada)	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	97	1.6	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	10	90
0a8c5aba-01af-4ab2-85c8-4a6163b58f39	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - CHUV	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	150	1.6	1.84	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	90
f0a7639f-4215-42f9-9625-8c488769029a	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Indivumed	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.4	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	20	70
31e4e9f3-036b-4feb-9cca-8dd430cadf4b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2045	Prince Charles Hospital	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	195	1.74	NA	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	15	60
03c87ca6-047b-4eec-9303-cb439d2d4031	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2296	Asterand	48	22	2012-06-04	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1003	1.77	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	23	70
c44c8680-948e-49cd-aff3-7111ded055ca	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	St. Joseph's Medical Center (MD)	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	0	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	20	80
c807f805-cfee-4574-93e7-ec7b27ad8e8f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2045	Prince Charles Hospital	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	204	1.52	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	0	80
398b82be-7b84-4d5b-8e67-41203150e4f6	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1949	Johns Hopkins	50	22	2011-08-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.59	1.6	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	70
dfd0d5d8-6097-49a8-89ab-26e714308124	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Indivumed	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.5	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	70
37abd91a-188e-473e-95c3-c801d28b57d8	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Roswell Park	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	300	1.5	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	5	75
108d891c-7874-45f5-b90f-1b38c22cfe5c	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2125	Christiana Healthcare	48	22	2012-01-09	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.16	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
461e72a8-48dd-456f-8d5d-4991f45cae72	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Ontario Institute for Cancer Research	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	2700	1.6	1.89	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	9	90
fbcb95fa-0f51-4b10-89d7-1b946705258a	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Washington University - Alabama	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	300	1.38	1.86	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	10	60
e9d4756a-0d71-4202-8adb-0def7f8f4959	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Fox Chase Cancer Center	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.27	1.8	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	20	70
b7d4a518-559f-4685-890c-aec86deb2c48	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2187	Prince Charles Hospital	48	22	2012-02-29	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	195	2.09	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	10	80
0860d6c2-09c7-42d6-8245-1b8a02597545	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Prince Charles Hospital	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	155	1.32	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	33
9ce2bd46-3725-43d6-b412-de62cda54398	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Christiana Healthcare	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	386	1.63	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	5	80
172da674-63b4-43b2-97a2-36db1673dc43	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	International Genomics Consortium	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	11	1.89	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	5	80
d4950116-5f6d-4d0b-8b1f-65d4c4eac9b5	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Washington University - Alabama	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	210	1.46	1.9	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	10	60
03bb0e2c-7a1c-4195-92a2-7385b19f87f9	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	Christiana Healthcare	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.28	NA	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	90
c38a3614-56fb-483a-864a-dcab7ced1ef4	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Indivumed	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.7	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	70
83a2026e-be48-4f65-851d-a73845e669c9	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Indivumed	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	20	70
d03e6e73-5f95-4505-a203-cc2aafed53bb	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	Mayo Clinic - Rochester	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.56	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	25	80
b3867a06-e6a7-46fc-8523-672060f128e4	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0692	Fox Chase Cancer Center	50	22	2009-11-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	2.1	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	85
1697af3c-4af1-42af-ad48-645439de173c	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	MSKCC	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	2.06	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	65
6283be9d-4077-4f2a-a523-f010196f5e4e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Asterand	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	829	0.99	NA	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	23	69
11fb57de-d006-42d6-8aea-ba6b85bef2fa	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	Johns Hopkins	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.8	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	20	80
81915be2-e6d1-436f-8d9b-0f071ba16921	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - CHUV	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	150	1.56	1.88	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	90
4760e7bf-6aeb-4a9f-a9dd-3f179762e21b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Washington University - Alabama	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	280	1.49	1.87	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	60
b3748b5e-97e4-42b1-9a04-2095e7022f9a	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	Asterand	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1404	1.63	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	85
8c431fd3-9a26-4bae-b5cc-0a5a31674dfe	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2045	Prince Charles Hospital	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	213	1.51	1.7	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
789ac3c2-411e-411d-888d-6934dd9d7c66	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - Alabama	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1000	1.76	1.87	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	60
2bd07b76-06dd-4633-a4fa-3bd183df1a37	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Roswell Park	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	300	1.6	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	90
3f503b47-6aa5-4a5d-b9d9-4c59d9056877	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2045	International Genomics Consortium	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	14	1.66	NA	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	75
7cd09d3d-3b50-46b5-bae4-f3c33072b234	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2187	Fox Chase Cancer Center	48	22	2012-02-29	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.72	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	70
abdd99bf-d703-400d-90ed-0f4831d3428e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	ABS - IUPUI	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	190	1.03	1.81	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	0	65
a926e997-b307-437d-a693-a16cea0270e6	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1949	Ontario Institute for Cancer Research (OICR)/Ottawa	50	22	2011-08-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	250	1.46	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
4451475a-9b9d-4a53-b578-7e8b1bf66991	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	Asterand	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	891.5	1.61	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	70
6d5b476a-7d7b-4526-87b1-275715e8450c	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Washington University - St. Louis	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	2140	1.72	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	25	65
692a9531-54fd-40e2-a0f6-44ce4a5aeb1f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.7	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	80
b7818aa6-af2b-4eda-967f-3db7b30749fb	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.1	1.8	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	75
bb383705-5a3d-45be-b750-4b567d8b0da2	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2045	International Genomics Consortium	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	14	1.3	NA	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	10	80
6ecd0763-39bd-42c6-8245-d86e0a81d8ce	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A27Q	International Genomics Consortium	48	23	2013-03-25	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	97	1.51	1.83	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	75
6f2d8ea4-1f44-4e9e-90af-b1de2279f90e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A24Z	Asterand	48	23	2012-12-19	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	2007	1.48	1.89	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	12	45
9d8ed5c4-f7e9-4f7e-9967-f876a24d387d	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0692	Mayo Clinic - Rochester	50	22	2009-11-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	1.4	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	85
75557714-82c6-4259-b3eb-dd7a700ba55d	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	International Genomics Consortium	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	138	1.77	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	65
b4513680-285d-4486-8ffb-2492621565af	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	ILSBio	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	800	1.44	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	2	75
d407ca1f-c777-4bc8-a74e-06db8558d38e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Fox Chase Cancer Center	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.57	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	10	70
fdfc6223-996b-49af-9fa3-6636f89c961e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A405	Johns Hopkins	48	23	2014-05-14	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	103	1.14	1.83	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	75
f7bbbf3e-ceb9-457c-8ad2-1df758a11cee	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	St. Joseph's Medical Center (MD)	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.2	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	15	85
4c512cdb-24bb-4f11-b75c-4fcdda49d457	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Washington University - Alabama	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	610	1.27	1.86	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	10	30
ba383071-9ac4-41df-a9fd-7ad3da258c5f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Indivumed	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.4	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	20	70
7a2287a4-723e-423f-8a5e-864c863f0609	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Indivumed	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.3	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	70
dd3dc41a-3c5d-4cd7-8d30-611455c5ab2b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	International Genomics Consortium	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	155	1.35	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	65
66edaf0a-92df-448d-88fe-d3699096f036	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2045	International Genomics Consortium	48	22	2011-11-09	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.07	NA	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
4cd80251-5b68-4a0e-9296-e67579b43d02	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2125	Christiana Healthcare	48	22	2012-01-09	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.4	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
5050d728-10c8-4710-989c-b927d435e3da	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - CHUV	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	150	1.79	1.87	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	70
21b4dfe4-a310-469a-9d36-20f73f7051b9	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - Emory	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.49	1.91	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	10	90
b8584821-a138-41d4-9479-2ed60b50f30b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Indivumed	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.1	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	70
d0426129-1156-4487-af79-0842ba532586	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1949	Prince Charles Hospital	50	22	2011-08-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	293	1.52	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	60
7aa95ad4-a0fb-4174-ac1d-6f2790d48c15	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Prince Charles Hospital	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	225	1.22	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	25	50
2f093cc6-ec85-42ae-8d4b-b4a4d5ebe7ec	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	Ontario Institute for Cancer Research	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	250	2.6	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	20	80
ae670b91-9e29-47ad-a212-e12128c3255c	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Washington University - Cleveland Clinic	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	310	1.33	1.93	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	70
39ccf8ef-8914-4c11-ba53-d960188d272b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0692	Fox Chase Cancer Center	50	22	2009-11-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	2.4	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	80
81b0690e-a797-4210-83c9-99ca2a9d20bf	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	ABS - IUPUI	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	590	1.6	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	25	65
49ee9d18-e4b0-453c-9ec5-e77808ac59f1	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1201	Indivumed	50	22	2010-08-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.3	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	70
15f5ac65-9c88-4c49-9e51-5144cd78a7d8	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2326	Washington University - Emory	48	22	2012-06-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.65	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	45
1990e1af-3fe6-4727-a324-9a86f04336bd	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2326	Thoraxklinik at University Hospital Heidelberg	48	22	2012-06-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	140	2.01	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	2	70
4d20d33a-7fae-4af8-a547-0565af8eb79b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Roswell Park	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	250	1.8	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	90
1ed3c313-3ee1-42c5-9515-46121e1c2fd4	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1949	Washington University - Emory	50	22	2011-08-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.12	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	25	80
e8271c17-7fb6-4115-a987-cf6aec6832ac	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	1949	Mayo Clinic - Rochester	50	22	2011-08-10	Allprep RNA Extraction	Adjacent (< or = 2cm)	Illumina	RNA-Seq	NA	1.01	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
b487870d-471f-4884-8dda-f5851bcb1983	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	St. Joseph's Medical Center (MD)	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.3	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	5	50
